hhid,round,comment,LivestockID,animaltype5,gender3,hv_s6q1,hv_s6q1correct,hv_rsnincorrect,s6q8,s6q9,s6q10,s6q11,s6q12,s6q13,s6q14,s6q15,s6q16,s6q17,s6q18
2044,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,1,0,1,0,,,
2044,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2044,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,1,0,,,
2044,5,0,Sheep(Female),Sheep,female,2,Yes,,,,,2,0,0,0,0,,,
2044,5,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2044,5,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2044,5,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,1,0,,,
2044,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2044,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2044,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2044,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
2044,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
2044,6,0,Goats(Female),Goats,female,,,,0,,,0,0,0,0,0,,,
2044,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2044,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
2044,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
2044,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2044,6,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
2044,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,4,
2044,7,,Goat Both,Goats,both,,,,,,,,,,2,,,8,
2045,2,,0,Shoats,both,,,,,,10,1,0,2,3,0,10,,
2045,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,2
2045,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
2045,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
2045,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
2045,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
2045,2,,Goat Both,Goats,both,,,,,6,,,,,,,,7,
2045,2,,Goats(Female),Goats,female,,,,4,,,,,,,,,,4
2045,2,,Sheep Both,Sheep,both,,,,,4,,,,,,,,3,
2045,2,,Sheep(Female),Sheep,female,,,,4,,,,,,,,,,1
2045,2,,Goats(Male),Goats,male,,,,2,,,,,,,,,,3
2045,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
2045,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2045,3,0,Goats(Male),Goats,male,3,No,INTERVIEWER RECORDED LMALE GOATS OWNED,3,,,2,0,0,3,0,,,
2045,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2045,3,0,Sheep(Male),Sheep,male,2,No,INTERVIEWER RECORDED MALE SHEEP OWNED,6,,,2,1,2,1,1,,,
2045,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2045,3,0,Goats(Female),Goats,female,4,No,INTERVIEWER RECORDED GOATS[FEMALE] OWNED,25,,,5,0,1,20,1,,,
2045,3,0,Sheep(Female),Sheep,female,1,No,INTERVIEWER RECORDED FEMALE SHEEP OWNED,3,,,1,0,0,3,0,,,
2045,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2045,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2045,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2045,4,0,Goats(Female),Goats,female,38,No,respondent gave a wrong value,10,,,0,1,0,4,0,,,
2045,4,0,Sheep(Male),Sheep,male,3,Yes,,,,,2,0,0,1,1,,,
2045,4,0,Sheep(Female),Sheep,female,5,Yes,,,,,0,0,0,5,0,,,
2045,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2045,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2045,4,0,Goats(Male),Goats,male,4,No,respondent gave a wrong value,7,,,1,0,2,5,0,,,
2045,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2045,5,0,Sheep(Female),Sheep,female,10,Yes,,,,,3,2,5,1,2,,,
2045,5,0,Goats(Male),Goats,male,9,Yes,,,,,0,0,5,1,0,,,
2045,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2045,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2045,5,0,Goats(Female),Goats,female,15,Yes,,,,,2,0,5,2,0,,,
2045,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2045,5,0,Sheep(Male),Sheep,male,1,Yes,,,,,0,0,0,1,0,,,
2045,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2045,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2045,6,0,Goats(Male),Goats,male,,,,4,,,0,0,0,4,0,,,
2045,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,1,0,,,
2045,6,0,Cattle(Female),Cattle,female,,,,1,,,0,0,0,0,0,,,
2045,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2045,6,0,Sheep(Male),Sheep,male,,,,2,,,0,0,0,4,0,,,
2045,6,0,Sheep(Female),Sheep,female,,,,6,,,0,0,0,2,0,,,
2045,6,0,Goats(Female),Goats,female,,,,6,,,0,0,0,2,0,,,
2045,7,,Cattle Both,Cattle,both,,,,,,,,,,1,,,5,
2045,7,,Goat Both,Goats,both,,,,,,,4,,4,8,1,,98,
2045,7,,Sheep Both,Sheep,both,,,,,,,,,,4,,,14,
2046,2,,Goats(Female),Goats,female,,,,0,,,,,,,,,,0
2046,2,,Cattle Both,Cattle,both,,,,,4,,0,0,0,0,0,,4,
2046,2,,0,Shoats,both,,,,,,0,0,0,0,0,0,0,,
2046,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
2046,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
2046,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
2046,2,,Cattle(Female),Cattle,female,,,,4,,,,,,,,,,4
2046,2,,Goat Both,Goats,both,,,,,0,,,,,,,,0,
2046,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2046,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
2046,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
2046,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
2046,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
2046,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Cattle(Female),Cattle,female,4,Yes,,,,,4,0,0,0,0,,,
2046,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2046,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2046,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2046,5,1,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2046,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2046,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2046,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
2046,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
2046,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
2046,6,0,Goats(Female),Goats,female,,,,0,,,0,0,0,0,0,,,
2046,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2046,6,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
2046,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
2046,7,,Goat Both,Goats,both,,,,,,,5,,,5,,,15,
2046,7,,Cattle Both,Cattle,both,,,,,,,5,,12,2,,,23,
2047,2,,Goats(Female),Goats,female,,,,2,,,,,,,,,,1
2047,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
2047,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
2047,2,,Cattle(Male),Cattle,male,,,,1,,,,,,,,,,0
2047,2,,Cattle(Female),Cattle,female,,,,2,,,,,,,,,,1
2047,2,,0,Shoats,both,,,,,,2,2,0,0,1,0,1,,
2047,2,,Camels(Female),Camels,female,,,,1,,,,,,,,,,1
2047,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
2047,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2047,2,,Cattle Both,Cattle,both,,,,,3,,2,0,0,0,0,,1,
2047,2,,Camel Both,Camels,both,,,,,1,,0,0,0,0,0,,1,
2047,2,,Goat Both,Goats,both,,,,,2,,,,,,,,1,
2047,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
2047,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2047,3,0,Cattle(Female),Cattle,female,1,Yes,,,,,0,0,1,0,0,,,
2047,3,0,Goats(Female),Goats,female,1,Yes,,,,,1,0,0,0,0,,,
2047,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2047,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2047,3,0,Cattle(Male),Cattle,male,0,No,DATA NOT CORRECT,1,,,1,0,0,0,0,,,
2047,3,0,Camels(Female),Camels,female,1,Yes,,,,,1,0,0,0,0,,,
2047,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Goats(Female),Goats,female,0,Yes,,,,,0,2,0,0,0,,,
2047,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2047,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Goats(Female),Goats,female,2,No,Enumerater recorded wrong information,0,,,0,0,0,0,0,,,
2047,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2047,5,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2047,6,0,Cattle(Male),Cattle,male,,,,1,,,0,0,0,0,0,,,
2047,6,0,Goats(Male),Goats,male,,,,1,,,0,0,0,0,0,,,
2047,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
2047,6,0,Cattle(Female),Cattle,female,,,,1,,,0,0,0,0,0,,,
2047,6,0,Camels(Male),Camels,male,,,,1,,,0,0,0,0,0,,,
2047,6,0,Camels(Female),Camels,female,,,,3,,,0,0,0,0,0,,,
2047,6,0,Goats(Female),Goats,female,,,,2,,,0,0,0,0,0,,,
2047,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
2047,7,,Camel Both,Camels,both,,,,,,,,,,,,,2,
2047,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,3,
2047,7,,Goat Both,Goats,both,,,,,,,,,,,,,5,
2048,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
2048,2,,Goats(Female),Goats,female,,,,8,,,,,,,,,,5
2048,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
2048,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2048,2,,Cattle(Male),Cattle,male,,,,5,,,,,,,,,,0
2048,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,3
2048,2,,Cattle Both,Cattle,both,,,,,5,,1,0,0,1,0,,5,
2048,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
2048,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,5
2048,2,,Goat Both,Goats,both,,,,,8,,,,,,,,6,
2048,2,,0,Shoats,both,,,,,,8,6,3,0,4,0,9,,
2048,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,3,
2048,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,1
2048,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2048,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2048,3,0,Cattle(Female),Cattle,female,5,Yes,,,,,2,0,0,0,0,,,
2048,3,0,Goats(Female),Goats,female,5,Yes,,,,,0,0,0,2,0,,,
2048,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2048,3,0,Goats(Male),Goats,male,1,Yes,,,,,0,0,0,1,0,,,
2048,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,1,0,1,0,,,
2048,3,0,Sheep(Female),Sheep,female,3,Yes,,,,,1,0,0,0,0,,,
2048,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2048,4,0,Goats(Female),Goats,female,7,Yes,,,,,2,0,1,3,2,,,
2048,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2048,4,0,Cattle(Female),Cattle,female,3,Yes,,,,,0,0,0,1,0,,,
2048,4,0,Sheep(Female),Sheep,female,2,Yes,,,,,0,2,0,0,0,,,
2048,4,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,0,2,2,,,
2048,4,0,Goats(Male),Goats,male,2,Yes,,,,,0,0,0,3,1,,,
2048,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2048,5,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,0,1,0,,,
2048,5,0,Goats(Male),Goats,male,4,Yes,,,,,0,1,0,2,0,,,
2048,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2048,5,0,Cattle(Female),Cattle,female,4,Yes,,,,,0,0,0,2,0,,,
2048,5,0,Goats(Female),Goats,female,5,Yes,,,,,0,0,0,3,0,,,
2048,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2048,5,0,Sheep(Female),Sheep,female,4,Yes,,,,,0,0,0,3,0,,,
2048,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2048,6,0,Sheep(Female),Sheep,female,,,,7,,,0,0,0,1,0,,,
2048,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,1,0,,,
2048,6,0,Cattle(Female),Cattle,female,,,,6,,,0,0,0,1,0,,,
2048,6,0,Sheep(Male),Sheep,male,,,,3,,,0,0,0,1,0,,,
2048,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2048,6,0,Goats(Female),Goats,female,,,,12,,,0,0,0,8,2,,,
2048,6,0,Goats(Male),Goats,male,,,,9,,,0,0,0,3,0,,,
2048,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2048,7,,Goat Both,Goats,both,,,,,,,,,,5,3,,15,
2048,7,,Sheep Both,Sheep,both,,,,,,,,,,,,,5,
2048,7,,Cattle Both,Cattle,both,,,,,,,5,,3,,,,3,
2049,2,,Goats(Male),Goats,male,,,,1,,,,,,,,,,1
2049,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,1
2049,2,,Goat Both,Goats,both,,,,,5,,,,,,,,8,
2049,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
2049,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
2049,2,,0,Shoats,both,,,,,,7,2,4,0,3,1,11,,
2049,2,,Sheep(Female),Sheep,female,,,,2,,,,,,,,,,2
2049,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,1
2049,2,,Cattle(Female),Cattle,female,,,,1,,,,,,,,,,3
2049,2,,Goats(Female),Goats,female,,,,4,,,,,,,,,,7
2049,2,,Sheep Both,Sheep,both,,,,,2,,,,,,,,3,
2049,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2049,2,,Cattle Both,Cattle,both,,,,,1,,0,2,0,1,0,,4,
2049,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2049,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2049,3,0,Sheep(Male),Sheep,male,1,Yes,,,,,3,0,0,2,0,,,
2049,3,0,Goats(Female),Goats,female,7,Yes,,,,,6,0,0,2,0,,,
2049,3,0,Cattle(Male),Cattle,male,1,Yes,,,,,1,0,0,0,0,,,
2049,3,0,Cattle(Female),Cattle,female,3,Yes,,,,,6,0,0,3,0,,,
2049,3,0,Sheep(Female),Sheep,female,5,Yes,,,,,8,0,0,3,0,,,
2049,3,0,Goats(Male),Goats,male,1,Yes,,,,,1,0,0,1,0,,,
2049,4,0,Goats(Male),Goats,male,1,Yes,,,,,0,0,1,2,0,,,
2049,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2049,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2049,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2049,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,1,0,0,1,,,
2049,4,0,Goats(Female),Goats,female,3,Yes,,,,,1,2,0,2,1,,,
2049,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2049,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Goats(Female),Goats,female,5,Yes,,,,,3,0,0,0,0,,,
2049,5,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2049,5,0,Cattle(Female),Cattle,female,0,No,NOT RECORDED,1,,,1,0,0,0,0,,,
2049,5,0,Goats(Male),Goats,male,2,Yes,,,,,1,0,0,0,0,,,
2049,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
2049,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
2049,6,0,Goats(Male),Goats,male,,,,3,,,0,0,0,2,0,,,
2049,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2049,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2049,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
2049,6,0,Goats(Female),Goats,female,,,,5,,,0,0,0,3,0,,,
2049,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
2049,7,,Sheep Both,Sheep,both,,,,,,,,1,,,,,,
2049,7,,Goat Both,Goats,both,,,,,,,1,,,2,,,10,
2050,2,,Goats(Female),Goats,female,,,,2,,,,,,,,,,2
2050,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
2050,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2050,2,,0,Shoats,both,,,,,,2,1,0,0,2,0,3,,
2050,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
2050,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
2050,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
2050,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
2050,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
2050,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,1
2050,2,,Goat Both,Goats,both,,,,,2,,,,,,,,3,
2050,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
2050,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
2050,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2050,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2050,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
2050,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2050,3,0,Goats(Female),Goats,female,2,Yes,,,,,0,0,0,0,2,,,
2050,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2050,3,0,Goats(Male),Goats,male,1,Yes,,,,,3,3,0,0,1,,,
2050,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2050,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,1,0,0,0,,,
2050,5,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Cattle(Female),Cattle,female,1,Yes,,,,,1,0,0,0,0,,,
2050,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2050,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2050,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
2050,6,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
2050,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
2050,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
2050,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
2050,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
2050,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
2050,6,0,Goats(Female),Goats,female,,,,0,,,0,0,0,0,0,,,
2050,7,,Goat Both,Goats,both,,,,,,,,2,,,,,2,
2050,7,,Cattle Both,Cattle,both,,,,,,,1,,,,,,3,
2051,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
2051,2,,0,Shoats,both,,,,,,0,0,0,0,0,0,0,,
2051,2,,Camels(Female),Camels,female,,,,1,,,,,,,,,,1
2051,2,,Cattle(Female),Cattle,female,,,,1,,,,,,,,,,1
2051,2,,Cattle Both,Cattle,both,,,,,2,,1,0,0,1,0,,2,
2051,2,,Goats(Female),Goats,female,,,,0,,,,,,,,,,0
2051,2,,Cattle(Male),Cattle,male,,,,1,,,,,,,,,,1
2051,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
2051,2,,Goat Both,Goats,both,,,,,0,,,,,,,,0,
2051,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
2051,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
2051,2,,Camel Both,Camels,both,,,,,1,,0,0,0,0,0,,1,
2051,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
2051,3,0,Camels(Female),Camels,female,1,Yes,,,,,0,0,0,0,0,,,
2051,3,0,Cattle(Female),Cattle,female,1,Yes,,,,,0,0,0,1,0,,,
2051,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
2051,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2051,3,0,Cattle(Male),Cattle,male,1,Yes,,,,,1,0,0,0,0,,,
2051,3,0,Goats(Female),Goats,female,0,No,THE PREVIOUS DATA NOT CORRECT,2,,,0,0,0,0,0,,,
2051,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
2051,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2051,4,0,Goats(Female),Goats,female,2,Yes,,,,,1,1,0,0,0,,,
2051,4,0,Camels(Female),Camels,female,1,Yes,,,,,0,0,1,0,0,,,
2051,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
2051,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
2051,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
2051,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,1,0,,,
2051,4,0,Cattle(Female),Cattle,female,2,Yes,,,,,1,0,0,1,0,,,
2051,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
