hhid,round,comment,animaltype,s13q1,s13q2
8011,5,0,poultry,0,0
8011,5,0,Dog,0,0
8011,6,0,Dog,0,0
8011,6,0,Donkey/Ass/mule,0,0
8011,6,0,poultry,0,0
8011,6,0,Cat,0,0
8012,1,,Donkey/Ass/mule,1,0
8012,1,,poultry,0,0
8012,2,,poultry,0,0
8012,2,,Cat,1,1
8012,2,,Dog,1,1
8012,2,,Donkey/Ass/mule,1,1
8012,3,0,poultry,0,0
8012,3,0,Dog,1,1
8012,3,0,Cat,1,1
8012,3,0,Donkey/Ass/mule,2,2
8012,4,0,Donkey/Ass/mule,2,2
8012,4,0,Cat,1,1
8012,4,0,Dog,1,1
8012,4,0,poultry,0,0
8012,5,0,poultry,0,0
8012,5,0,Cat,0,0
8012,5,0,Dog,2,3
8012,5,0,Donkey/Ass/mule,2,3
8012,6,0,Dog,1,1
8012,6,0,Donkey/Ass/mule,2,2
8012,6,0,Cat,0,0
8012,6,0,poultry,3,3
8013,1,,Donkey/Ass/mule,0,0
8013,1,,poultry,0,0
8013,2,,Cat,0,0
8013,2,,Dog,0,0
8013,2,,Donkey/Ass/mule,0,0
8013,2,,poultry,0,0
8013,3,0,Cat,1,1
8013,3,0,poultry,0,0
8013,3,0,Donkey/Ass/mule,0,0
8013,3,0,Dog,0,0
8013,4,0,Dog,0,0
8013,4,0,Cat,0,0
8013,4,0,poultry,0,0
8013,4,0,Donkey/Ass/mule,1,0
8013,5,0,poultry,0,0
8013,5,0,Donkey/Ass/mule,0,0
8013,5,0,Cat,0,0
8013,5,0,Dog,0,0
8013,6,0,poultry,0,0
8013,6,0,Dog,0,0
8013,6,0,Donkey/Ass/mule,0,0
8013,6,0,Cat,0,0
8014,1,,poultry,0,0
8014,1,,Donkey/Ass/mule,1,0
8014,2,,poultry,0,0
8014,2,,Dog,0,0
8014,2,,Cat,0,0
8014,2,,Donkey/Ass/mule,1,1
8014,3,0,Donkey/Ass/mule,1,0
8014,3,0,Cat,0,0
8014,3,0,poultry,0,0
8014,3,0,Dog,0,0
8014,4,0,poultry,0,0
8014,4,0,Cat,1,1
8014,4,0,Donkey/Ass/mule,1,1
8014,4,0,Dog,1,1
8014,5,0,Donkey/Ass/mule,0,0
8014,5,0,poultry,0,0
8014,5,0,Cat,0,0
8014,5,1,Dog,1,1
8014,6,0,Donkey/Ass/mule,0,1
8014,6,0,Dog,0,1
8014,6,0,Cat,0,0
8014,6,0,poultry,0,0
8015,1,,Donkey/Ass/mule,1,1
8015,1,,poultry,0,0
8015,2,,Cat,0,0
8015,2,,Dog,0,0
8015,2,,poultry,0,0
8015,2,,Donkey/Ass/mule,0,0
8015,3,0,Cat,0,0
8015,3,0,Dog,0,0
8015,3,0,poultry,2,2
8015,3,0,Donkey/Ass/mule,1,0
8015,4,0,Dog,0,0
8015,4,0,Donkey/Ass/mule,1,1
8015,4,0,poultry,3,3
8015,4,0,Cat,0,0
8015,5,1,poultry,11,11
8015,5,0,Cat,0,0
8015,5,1,Dog,1,1
8015,5,1,Donkey/Ass/mule,1,1
8015,6,0,poultry,6,6
8015,6,0,Cat,0,0
8015,6,0,Donkey/Ass/mule,0,0
8015,6,0,Dog,0,0
8016,1,,poultry,0,0
8016,1,,Donkey/Ass/mule,0,0
8017,1,,poultry,0,0
8017,1,,Donkey/Ass/mule,0,0
8018,1,,poultry,0,0
8018,1,,Donkey/Ass/mule,0,0
8018,2,,Donkey/Ass/mule,1,1
8018,2,,poultry,0,0
8018,2,,Dog,0,0
8018,2,,Cat,0,0
8018,3,0,Dog,1,0
8018,3,0,Donkey/Ass/mule,0,0
8018,3,0,poultry,0,0
8018,3,0,Cat,0,0
8018,4,0,Cat,1,0
8018,4,0,Dog,1,0
8018,4,0,Donkey/Ass/mule,1,1
8018,4,0,poultry,0,0
8018,5,0,poultry,0,0
8018,5,0,Dog,2,2
8018,5,0,Cat,0,0
8018,5,0,Donkey/Ass/mule,0,0
8018,6,0,Donkey/Ass/mule,0,0
8018,6,0,poultry,0,0
8018,6,0,Dog,2,2
8018,6,0,Cat,0,0
8019,1,,poultry,0,0
8019,1,,Donkey/Ass/mule,0,0
8019,2,,Dog,0,0
8019,2,,poultry,0,0
8019,2,,Cat,1,1
8019,2,,Donkey/Ass/mule,0,0
8019,3,0,Donkey/Ass/mule,0,0
8019,3,0,Cat,0,0
8019,3,0,poultry,0,0
8019,3,0,Dog,0,0
8019,4,0,Dog,0,0
8019,4,0,Donkey/Ass/mule,0,0
8019,4,0,poultry,0,0
8019,4,0,Cat,0,0
8019,5,0,poultry,1,1
8019,5,0,Dog,1,1
8019,5,0,Donkey/Ass/mule,0,0
8019,5,0,Cat,0,0
8019,6,0,poultry,0,0
8019,6,0,Donkey/Ass/mule,1,1
8019,6,0,Cat,0,0
8019,6,0,Dog,0,0
8020,1,,Donkey/Ass/mule,1,0
8020,1,,poultry,0,0
8020,2,,Cat,1,1
8020,2,,poultry,0,0
8020,2,,Dog,0,0
8020,2,,Donkey/Ass/mule,1,1
8020,3,0,Cat,0,0
8020,3,0,poultry,0,0
8020,3,0,Donkey/Ass/mule,1,1
8020,3,0,Dog,1,1
8020,4,0,Dog,1,1
8020,4,0,poultry,0,0
8020,4,0,Donkey/Ass/mule,1,1
8020,4,0,Cat,0,0
8020,5,0,Donkey/Ass/mule,1,1
8020,5,0,Cat,1,1
8020,5,0,poultry,0,0
8020,5,0,Dog,2,2
8020,6,0,poultry,0,0
8020,6,0,Cat,0,0
8020,6,0,Dog,0,2
8020,6,0,Donkey/Ass/mule,0,1
8021,1,,poultry,0,0
8021,1,,Donkey/Ass/mule,1,1
8021,2,,poultry,0,0
8021,2,,Cat,0,0
8021,2,,Dog,2,2
8021,2,,Donkey/Ass/mule,1,1
8021,3,0,Donkey/Ass/mule,1,1
8021,3,0,poultry,0,0
8021,3,0,Dog,2,2
8021,3,0,Cat,0,0
8021,4,0,Donkey/Ass/mule,1,1
8021,4,0,poultry,4,4
8021,4,0,Cat,0,0
8021,4,0,Dog,1,1
8021,5,0,Cat,0,0
8021,5,0,poultry,4,4
8021,5,0,Donkey/Ass/mule,1,1
8021,5,0,Dog,0,0
8021,6,0,Cat,0,0
8021,6,0,Donkey/Ass/mule,0,1
8021,6,0,Dog,0,0
8021,6,0,poultry,0,3
8022,1,,poultry,0,0
8022,1,,Donkey/Ass/mule,1,0
8022,2,,poultry,0,0
8022,2,,Donkey/Ass/mule,1,1
8022,2,,Cat,0,0
8022,2,,Dog,1,1
8022,3,0,Dog,2,2
8022,3,0,Cat,0,0
8022,3,0,Donkey/Ass/mule,2,2
8022,3,0,poultry,0,0
8022,4,0,Donkey/Ass/mule,2,0
8022,4,0,Cat,0,0
8022,4,0,poultry,0,0
8022,4,0,Dog,1,0
8022,5,0,Donkey/Ass/mule,1,1
8022,5,0,poultry,0,0
8022,5,0,Dog,2,2
8022,5,0,Cat,1,1
8022,6,0,Dog,0,1
8022,6,0,Donkey/Ass/mule,0,1
8022,6,0,poultry,0,0
8022,6,0,Cat,0,0
8023,1,,Donkey/Ass/mule,0,0
8023,1,,poultry,0,0
8023,2,,Dog,0,0
8023,2,,Cat,0,0
8023,2,,Donkey/Ass/mule,0,0
8023,2,,poultry,0,0
8023,3,0,Cat,0,0
8023,3,0,Dog,0,0
8023,3,0,poultry,0,0
8023,3,0,Donkey/Ass/mule,0,0
8023,4,0,Donkey/Ass/mule,0,0
8023,4,0,Cat,0,0
8023,4,0,poultry,0,0
8023,4,0,Dog,0,0
8023,5,0,Dog,0,0
8023,5,0,Cat,0,0
8023,5,0,Donkey/Ass/mule,0,0
8023,5,0,poultry,0,0
8023,6,0,Donkey/Ass/mule,0,0
8023,6,0,poultry,0,0
8023,6,0,Cat,0,0
8023,6,0,Dog,0,0
8024,1,,Donkey/Ass/mule,0,0
8024,1,,poultry,0,0
8024,2,,Donkey/Ass/mule,0,0
8024,2,,Dog,0,0
8024,2,,poultry,0,0
8024,2,,Cat,0,0
8024,3,0,Cat,0,0
8024,3,0,Dog,1,0
8024,3,0,poultry,0,0
8024,3,0,Donkey/Ass/mule,0,0
8024,4,0,Dog,0,0
8024,4,0,Cat,0,0
8024,4,0,poultry,0,0
8024,4,0,Donkey/Ass/mule,0,0
8024,5,0,Dog,0,0
8024,5,0,poultry,0,0
8024,5,0,Cat,0,0
8024,5,0,Donkey/Ass/mule,0,0
8024,6,0,Cat,0,0
8024,6,0,Dog,0,0
8024,6,0,Donkey/Ass/mule,0,0
8024,6,0,poultry,0,0
8025,1,,poultry,0,0
8025,1,,Donkey/Ass/mule,0,0
8025,2,,Donkey/Ass/mule,0,0
8025,2,,Cat,1,1
8025,2,,poultry,0,0
8025,2,,Dog,0,0
8025,3,0,Donkey/Ass/mule,0,0
8025,3,0,Dog,0,0
8025,3,0,poultry,0,0
8025,3,0,Cat,1,1
8025,4,0,Dog,0,0
8025,4,0,Cat,0,0
8025,4,0,Donkey/Ass/mule,0,0
8025,4,0,poultry,0,0
8025,5,0,poultry,1,1
8025,5,0,Cat,0,0
8025,5,0,Donkey/Ass/mule,0,0
8025,5,0,Dog,0,0
8025,6,0,Cat,0,0
8025,6,0,poultry,0,0
8025,6,0,Donkey/Ass/mule,0,0
8025,6,0,Dog,0,0
8026,1,,Donkey/Ass/mule,0,0
8026,1,,poultry,0,0
8026,2,,Donkey/Ass/mule,0,0
8026,2,,poultry,0,0
8026,2,,Dog,0,0
8026,2,,Cat,0,0
8026,3,0,Donkey/Ass/mule,0,0
8026,3,0,poultry,0,0
8026,3,0,Dog,0,0
8026,3,0,Cat,0,0
8026,4,0,Dog,0,0
8026,4,0,Donkey/Ass/mule,0,0
8026,4,0,poultry,0,0
8026,4,0,Cat,0,0
8026,5,0,Dog,0,0
8026,5,0,Donkey/Ass/mule,0,0
8026,5,0,Cat,0,0
8026,5,0,poultry,0,0
8026,6,0,Donkey/Ass/mule,0,0
8026,6,0,Dog,0,0
8026,6,0,poultry,0,0
8026,6,0,Cat,0,0
8027,1,,poultry,0,0
8027,1,,Donkey/Ass/mule,0,0
8027,2,,poultry,0,0
8027,2,,Cat,0,0
8027,2,,Donkey/Ass/mule,0,0
8027,2,,Dog,1,1
8027,3,0,Dog,2,1
8027,3,0,Donkey/Ass/mule,0,0
8027,3,0,Cat,0,0
8027,3,0,poultry,0,0
8027,4,0,Cat,0,0
8027,4,0,Donkey/Ass/mule,0,0
8027,4,0,Dog,0,0
8027,4,0,poultry,0,0
8027,5,0,Dog,0,0
8027,5,0,poultry,5,6
8027,5,0,Donkey/Ass/mule,1,4
8027,5,0,Cat,0,0
8027,6,0,poultry,0,0
8027,6,0,Cat,0,0
8027,6,0,Dog,0,0
8027,6,0,Donkey/Ass/mule,0,1
8028,1,,poultry,0,0
8028,1,,Donkey/Ass/mule,1,1
8028,5,0,Cat,0,0
8028,5,0,poultry,0,0
8028,5,0,Dog,1,1
8028,5,0,Donkey/Ass/mule,1,1
8028,6,0,poultry,0,0
8028,6,0,Cat,0,0
8028,6,0,Dog,1,1
8028,6,0,Donkey/Ass/mule,1,1
8029,1,,Donkey/Ass/mule,0,0
8029,1,,poultry,0,0
8029,2,,Dog,0,0
8029,2,,Cat,0,0
8029,2,,Donkey/Ass/mule,0,0
8029,2,,poultry,0,0
8029,3,0,Donkey/Ass/mule,0,0
8029,3,0,Cat,0,0
8029,3,0,Dog,0,0
8029,3,0,poultry,0,0
8029,4,0,poultry,0,0
8029,4,0,Donkey/Ass/mule,0,0
8029,4,0,Cat,0,0
8029,4,0,Dog,1,1
8029,5,0,poultry,0,0
8029,5,0,Donkey/Ass/mule,0,0
8029,5,0,Cat,0,0
8029,5,0,Dog,0,0
8029,6,0,Cat,0,0
8029,6,0,Donkey/Ass/mule,0,0
8029,6,0,Dog,0,0
8029,6,0,poultry,0,0
8030,1,,Donkey/Ass/mule,0,0
8030,1,,poultry,0,0
8030,2,,Dog,1,1
8030,2,,Cat,0,0
8030,2,,Donkey/Ass/mule,1,1
8030,2,,poultry,0,0
8030,3,0,Dog,1,0
8030,3,0,Cat,0,0
8030,3,0,poultry,0,0
8030,3,0,Donkey/Ass/mule,1,0
8030,4,0,Cat,2,2
8030,4,0,Dog,0,0
8030,4,0,Donkey/Ass/mule,1,1
8030,4,0,poultry,0,0
8030,5,0,Cat,0,0
8030,5,0,Donkey/Ass/mule,1,2
8030,5,0,poultry,0,0
8030,5,0,Dog,0,0
8030,6,0,Cat,1,1
8030,6,0,poultry,0,0
8030,6,0,Dog,1,1
8030,6,0,Donkey/Ass/mule,1,1
8031,1,,poultry,0,0
8031,1,,Donkey/Ass/mule,0,0
8031,2,,poultry,0,0
8031,2,,Donkey/Ass/mule,1,1
8031,2,,Cat,1,1
8031,2,,Dog,0,0
8031,3,0,Cat,1,1
8031,3,0,poultry,0,0
8031,3,0,Dog,0,0
8031,3,0,Donkey/Ass/mule,1,1
8031,4,0,Dog,0,0
8031,4,0,Donkey/Ass/mule,1,1
8031,4,0,poultry,0,0
8031,4,0,Cat,1,1
8031,5,0,poultry,0,0
8031,5,0,Cat,0,0
8031,5,0,Dog,0,0
8031,5,0,Donkey/Ass/mule,1,1
8031,6,0,Dog,0,0
8031,6,0,poultry,0,0
8031,6,0,Donkey/Ass/mule,0,0
8031,6,0,Cat,1,1
8032,1,,poultry,0,0
8032,1,,Donkey/Ass/mule,0,0
8032,2,,poultry,0,0
8032,2,,Cat,1,1
8032,2,,Dog,0,0
8032,2,,Donkey/Ass/mule,1,1
8032,3,0,Donkey/Ass/mule,1,1
8032,3,0,poultry,0,0
8032,3,0,Cat,1,1
8032,3,0,Dog,1,1
8032,4,0,poultry,0,0
8032,4,0,Donkey/Ass/mule,1,1
8032,4,0,Dog,0,0
8032,4,0,Cat,1,1
8032,5,0,Cat,1,1
8032,5,0,Donkey/Ass/mule,1,1
8032,5,0,poultry,0,0
8032,5,0,Dog,0,0
8032,6,0,poultry,0,0
8032,6,0,Donkey/Ass/mule,1,1
8032,6,0,Cat,0,1
8032,6,0,Dog,0,0
8033,1,,poultry,0,0
8033,1,,Donkey/Ass/mule,0,0
8033,2,,poultry,0,0
8033,2,,Cat,0,0
8033,2,,Dog,0,0
8033,2,,Donkey/Ass/mule,0,0
8033,3,0,Dog,0,0
8033,3,0,Cat,0,0
8033,3,0,Donkey/Ass/mule,0,0
8033,3,0,poultry,0,0
8033,4,0,Donkey/Ass/mule,0,0
8033,4,0,Dog,0,0
8033,4,0,Cat,0,0
8033,4,0,poultry,0,0
8033,5,0,Dog,0,0
8033,5,0,Donkey/Ass/mule,0,0
8033,5,0,poultry,0,0
8033,5,0,Cat,0,0
8034,1,,Donkey/Ass/mule,0,0
8034,1,,poultry,1,1
8034,2,,Donkey/Ass/mule,0,0
8034,2,,Dog,0,0
8034,2,,poultry,3,3
8034,2,,Cat,1,1
8034,3,0,Dog,1,1
8034,3,0,poultry,2,2
8034,3,0,Donkey/Ass/mule,0,0
8034,3,0,Cat,1,1
8034,4,0,Cat,2,2
8034,4,0,Dog,2,2
8034,4,0,Donkey/Ass/mule,0,0
8034,4,0,poultry,0,0
8034,5,0,Dog,3,3
8034,5,0,Donkey/Ass/mule,1,1
8034,5,0,Cat,1,1
8034,5,0,poultry,0,0
8034,6,0,Dog,3,3
8034,6,0,Cat,0,0
8034,6,0,poultry,2,2
8034,6,0,Donkey/Ass/mule,1,1
8035,1,,Donkey/Ass/mule,0,0
8035,1,,poultry,0,0
8035,2,,Donkey/Ass/mule,0,0
8035,2,,Cat,0,0
8035,2,,Dog,1,1
8035,2,,poultry,0,0
8035,3,0,Cat,0,0
8035,3,0,Dog,1,1
8035,3,0,poultry,0,0
8035,3,0,Donkey/Ass/mule,0,0
8035,4,0,Cat,0,0
8035,4,0,Dog,0,0
8035,4,0,poultry,0,0
8035,4,0,Donkey/Ass/mule,0,0
8035,5,0,Cat,0,0
8035,5,0,poultry,0,0
8035,5,0,Donkey/Ass/mule,0,0
8035,5,0,Dog,1,1
8035,6,0,Cat,0,0
8035,6,0,Donkey/Ass/mule,0,0
8035,6,0,Dog,0,0
8035,6,0,poultry,5,5
8036,1,,poultry,0,0
8036,1,,Donkey/Ass/mule,0,0
8036,2,,poultry,0,0
8036,2,,Dog,1,1
8036,2,,Donkey/Ass/mule,0,0
8036,2,,Cat,1,1
8036,3,0,Donkey/Ass/mule,0,0
8036,3,0,Dog,1,0
8036,3,0,Cat,0,0
8036,3,0,poultry,1,0
8036,4,0,poultry,10,0
8036,4,0,Donkey/Ass/mule,0,0
8036,4,0,Cat,0,0
8036,4,0,Dog,1,0
8036,5,0,Dog,0,0
8036,5,0,Cat,0,0
8036,5,0,poultry,2,4
8036,5,0,Donkey/Ass/mule,0,0
8036,6,0,Cat,0,0
8036,6,0,poultry,1,1
8036,6,0,Dog,0,3
8036,6,0,Donkey/Ass/mule,0,0
8037,1,,poultry,0,0
8037,1,,Donkey/Ass/mule,1,1
8037,2,,poultry,0,0
8037,2,,Cat,0,0
8037,2,,Donkey/Ass/mule,1,1
8037,2,,Dog,0,0
8037,3,0,Cat,0,0
8037,3,0,Dog,0,0
8037,3,0,poultry,0,0
8037,3,0,Donkey/Ass/mule,1,1
8038,1,,Donkey/Ass/mule,1,0
8038,1,,poultry,0,0
8038,2,,Donkey/Ass/mule,1,1
8038,2,,Dog,0,0
8038,2,,poultry,0,0
8038,2,,Cat,0,0
8038,3,0,poultry,0,0
8038,3,0,Donkey/Ass/mule,1,1
8038,3,0,Cat,0,0
8038,3,0,Dog,1,1
8038,4,0,Cat,0,0
8038,4,0,poultry,0,0
8038,4,0,Dog,0,0
8038,4,0,Donkey/Ass/mule,0,0
8038,5,0,Donkey/Ass/mule,0,0
8038,5,0,poultry,0,0
8038,5,0,Dog,0,0
8038,5,0,Cat,0,0
8038,6,0,poultry,0,0
8038,6,0,Dog,0,0
8038,6,0,Donkey/Ass/mule,0,0
8038,6,0,Cat,0,0
8039,1,,Donkey/Ass/mule,0,0
8039,1,,poultry,0,0
8039,2,,poultry,0,0
8039,2,,Donkey/Ass/mule,0,0
8039,2,,Cat,0,0
8039,2,,Dog,0,0
8039,3,0,Dog,0,0
8039,3,0,Donkey/Ass/mule,0,0
8039,3,0,Cat,0,0
8039,3,0,poultry,0,0
8039,4,0,Dog,0,0
8039,4,0,Donkey/Ass/mule,0,0
8039,4,0,Cat,0,0
8039,4,0,poultry,2,2
8039,5,0,Dog,0,0
8039,5,0,Donkey/Ass/mule,0,0
8039,5,1,poultry,10,10
8039,5,1,Cat,1,1
8039,6,0,Cat,0,0
8039,6,0,Donkey/Ass/mule,0,0
8039,6,0,poultry,0,0
8039,6,0,Dog,0,0
8040,1,,poultry,0,0
8040,1,,Donkey/Ass/mule,0,0
8040,2,,Dog,0,0
8040,2,,Donkey/Ass/mule,0,0
8040,2,,Cat,0,0
8040,2,,poultry,0,0
8040,3,0,poultry,0,0
8040,3,0,Cat,0,0
8040,3,0,Donkey/Ass/mule,0,0
8040,3,0,Dog,0,0
8040,4,0,poultry,0,0
8040,4,0,Dog,0,0
8040,4,0,Cat,0,0
8040,4,0,Donkey/Ass/mule,0,0
8040,5,0,Dog,0,0
8040,5,0,poultry,0,0
8040,5,0,Cat,0,0
8040,5,0,Donkey/Ass/mule,0,0
8040,6,0,Cat,0,0
8040,6,0,poultry,0,0
8040,6,0,Donkey/Ass/mule,0,0
8040,6,0,Dog,0,0
8041,1,,poultry,0,0
8041,1,,Donkey/Ass/mule,0,0
8041,2,,Donkey/Ass/mule,0,0
8041,2,,Cat,0,0
8041,2,,Dog,0,0
8041,2,,poultry,0,0
8041,3,0,poultry,0,0
8041,3,0,Dog,1,0
8041,3,0,Cat,0,0
8041,3,0,Donkey/Ass/mule,0,0
8041,4,0,Dog,0,0
8041,4,0,Donkey/Ass/mule,0,2
8041,4,0,poultry,0,0
8041,4,0,Cat,1,1
8041,6,0,Donkey/Ass/mule,0,0
8041,6,0,Cat,0,0
8041,6,0,Dog,1,1
8041,6,0,poultry,0,0
8042,1,,poultry,0,0
8042,1,,Donkey/Ass/mule,0,0
8042,2,,Dog,0,0
8042,2,,Donkey/Ass/mule,0,0
8042,2,,poultry,0,0
8042,2,,Cat,0,0
8042,3,0,poultry,0,0
8042,3,0,Dog,0,0
8042,3,0,Cat,0,0
8042,3,0,Donkey/Ass/mule,0,0
8042,4,0,Dog,0,0
8042,4,0,Donkey/Ass/mule,0,0
8042,4,0,poultry,0,0
8042,4,0,Cat,0,0
8042,5,0,poultry,0,0
8042,5,0,Cat,0,0
8042,5,0,Donkey/Ass/mule,0,0
8042,5,0,Dog,0,0
8044,1,,poultry,0,0
8044,1,,Donkey/Ass/mule,0,0
8044,2,,Donkey/Ass/mule,0,0
8044,2,,Dog,0,0
8044,2,,poultry,0,0
8044,2,,Cat,0,0
8044,3,0,Cat,0,0
8044,3,0,Dog,0,0
8044,3,0,poultry,0,0
8044,3,0,Donkey/Ass/mule,0,0
8044,4,0,Cat,1,1
8044,4,0,Dog,0,0
8044,4,0,poultry,0,0
8044,4,0,Donkey/Ass/mule,0,0
8044,5,0,poultry,0,0
8044,5,0,Cat,1,1
8044,5,0,Donkey/Ass/mule,0,0
8044,5,0,Dog,0,0
8044,6,0,Cat,0,0
8044,6,0,Donkey/Ass/mule,0,0
8044,6,0,poultry,0,0
8044,6,0,Dog,0,0
8045,1,,poultry,0,0
8045,1,,Donkey/Ass/mule,0,0
8045,2,,poultry,0,0
8045,2,,Dog,1,1
8045,2,,Donkey/Ass/mule,0,0
8045,2,,Cat,0,0
8045,3,0,Cat,0,0
8045,3,0,poultry,0,0
8045,3,0,Donkey/Ass/mule,0,0
8045,3,0,Dog,1,1
8045,4,0,poultry,0,0
8045,4,0,Cat,1,1
8045,4,0,Dog,1,1
8045,4,0,Donkey/Ass/mule,0,0
8045,5,0,Cat,1,1
8045,5,0,Donkey/Ass/mule,1,1
8045,5,0,Dog,1,1
8045,5,0,poultry,0,0
8045,6,0,Dog,0,0
8045,6,0,Donkey/Ass/mule,0,0
8045,6,0,Cat,0,0
8045,6,0,poultry,0,0
8046,1,,poultry,0,0
8046,1,,Donkey/Ass/mule,0,0
8046,2,,Dog,0,0
8046,2,,Donkey/Ass/mule,0,0
8046,2,,Cat,0,0
8046,2,,poultry,0,0
8046,3,0,poultry,0,0
8046,3,0,Dog,0,0
8046,3,0,Cat,0,0
8046,3,0,Donkey/Ass/mule,0,0
8046,4,0,Donkey/Ass/mule,0,0
8046,4,0,poultry,0,0
8046,4,0,Dog,0,0
8046,4,0,Cat,0,0
8047,1,,poultry,0,0
8047,1,,Donkey/Ass/mule,2,0
8047,2,,Donkey/Ass/mule,2,2
8047,2,,Cat,1,1
8047,2,,Dog,0,0
8047,2,,poultry,0,0
8047,3,0,poultry,2,0
8047,3,0,Cat,1,0
8047,3,0,Dog,0,0
8047,3,0,Donkey/Ass/mule,2,0
8047,4,0,Donkey/Ass/mule,3,3
8047,4,0,Dog,0,0
8047,4,0,Cat,1,1
8047,4,0,poultry,0,0
8047,5,0,Cat,2,2
8047,5,0,Donkey/Ass/mule,3,3
8047,5,0,poultry,0,0
8047,5,0,Dog,0,0
8047,6,0,Donkey/Ass/mule,0,1
8047,6,0,Dog,0,0
8047,6,0,poultry,0,0
8047,6,0,Cat,0,1
8048,1,,poultry,0,0
8048,1,,Donkey/Ass/mule,0,0
8048,2,,poultry,2,5
8048,2,,Cat,1,1
8048,2,,Dog,1,1
8048,2,,Donkey/Ass/mule,1,1
8048,3,0,Dog,1,1
8048,3,0,poultry,4,4
8048,3,0,Donkey/Ass/mule,2,2
8048,3,0,Cat,1,1
8048,4,0,poultry,4,4
8048,4,0,Cat,1,1
8048,4,0,Donkey/Ass/mule,1,1
8048,4,0,Dog,1,1
8048,5,1,Cat,1,1
8048,5,1,Dog,1,1
8048,5,1,poultry,5,5
8048,5,1,Donkey/Ass/mule,2,2
8048,6,0,Cat,0,0
8048,6,0,Dog,0,0
8048,6,0,poultry,0,0
8048,6,0,Donkey/Ass/mule,0,1
8049,1,,Donkey/Ass/mule,2,0
8049,1,,poultry,2,0
8049,2,,Donkey/Ass/mule,0,0
8049,2,,Dog,0,0
8049,2,,Cat,0,0
8049,2,,poultry,0,0
8049,3,0,Cat,1,1
8049,3,0,poultry,2,2
8049,3,0,Donkey/Ass/mule,0,0
8049,3,0,Dog,0,0
8049,4,0,poultry,30,30
8049,4,0,Donkey/Ass/mule,2,2
8049,4,0,Dog,1,1
8049,4,0,Cat,1,1
8049,5,0,Dog,0,0
8049,5,0,Cat,1,1
8049,5,0,Donkey/Ass/mule,0,0
8049,5,0,poultry,7,7
8049,6,0,Donkey/Ass/mule,1,1
8049,6,0,Cat,1,1
8049,6,0,Dog,1,1
8049,6,0,poultry,0,0
8050,1,,Donkey/Ass/mule,0,0
8050,1,,poultry,0,0
8050,2,,Dog,0,0
8050,2,,poultry,0,0
8050,2,,Donkey/Ass/mule,1,1
8050,2,,Cat,1,1
8050,3,0,poultry,0,0
8050,3,0,Donkey/Ass/mule,0,0
8050,3,0,Dog,0,0
8050,3,0,Cat,2,0
8050,4,0,poultry,0,0
8050,4,0,Cat,2,0
8050,4,0,Donkey/Ass/mule,0,0
8050,4,0,Dog,0,0
8050,5,0,Dog,0,0
8050,5,0,Cat,2,2
8050,5,0,poultry,0,0
8050,5,0,Donkey/Ass/mule,0,0
8050,6,0,Cat,0,0
8050,6,0,Donkey/Ass/mule,0,1
8050,6,0,poultry,0,0
8050,6,0,Dog,0,0
8051,1,,poultry,0,0
8051,1,,Donkey/Ass/mule,0,0
8051,2,,Donkey/Ass/mule,0,0
8051,2,,Cat,0,0
8051,2,,poultry,0,0
8051,2,,Dog,0,0
8051,3,0,Dog,1,0
8051,3,0,poultry,0,0
8051,3,0,Donkey/Ass/mule,0,0
8051,3,0,Cat,0,0
8051,4,0,Dog,1,0
8051,4,0,Cat,0,0
8051,4,0,Donkey/Ass/mule,0,0
8051,4,0,poultry,0,0
8051,5,0,Cat,0,0
8051,5,0,Donkey/Ass/mule,0,0
8051,5,0,Dog,0,0
8051,5,0,poultry,0,0
8051,6,0,Cat,0,0
8051,6,0,Dog,0,0
8051,6,0,poultry,0,0
8051,6,0,Donkey/Ass/mule,0,0
8052,1,,Donkey/Ass/mule,0,0
8052,1,,poultry,0,0
8052,2,,poultry,0,0
8052,2,,Dog,0,0
8052,2,,Cat,1,1
8052,2,,Donkey/Ass/mule,0,0
8052,3,0,poultry,0,0
8052,3,0,Donkey/Ass/mule,0,0
8052,3,0,Cat,1,1
8052,3,0,Dog,0,0
8052,4,0,Donkey/Ass/mule,0,0
8052,4,0,poultry,0,0
8052,4,0,Cat,1,1
8052,4,0,Dog,0,0
8052,5,0,poultry,0,0
8052,5,0,Cat,0,0
8052,5,0,Donkey/Ass/mule,0,0
8052,5,0,Dog,0,0
8052,6,0,Donkey/Ass/mule,0,1
8052,6,0,poultry,0,0
8052,6,0,Dog,0,1
8052,6,0,Cat,0,0
8053,1,,poultry,0,0
8053,1,,Donkey/Ass/mule,1,0
8053,2,,Dog,2,2
8053,2,,poultry,0,0
8053,2,,Donkey/Ass/mule,1,1
8053,2,,Cat,0,0
8053,3,0,Cat,0,0
8053,3,0,poultry,0,0
8053,3,0,Dog,1,1
8053,3,0,Donkey/Ass/mule,1,1
8053,4,0,Dog,0,0
8053,4,0,Cat,0,0
8053,4,0,poultry,0,0
8053,4,0,Donkey/Ass/mule,1,1
8053,5,0,poultry,0,0
8053,5,0,Cat,0,0
8053,5,0,Donkey/Ass/mule,1,1
8053,5,0,Dog,1,1
8053,6,0,Dog,0,1
8053,6,0,Cat,0,0
8053,6,0,poultry,0,0
8053,6,0,Donkey/Ass/mule,1,1
8054,1,,poultry,1,0
8054,1,,Donkey/Ass/mule,1,0
