COUNTRY,DISTRICT,UAI_NAME,year,sales_season,firm,premium_rate,tlu,tsi_usd
KENYA,GARISSA,BALAMBALA,2018,Aug/Sep,TIA,.0807990729808807,127.3000000000001,17465.561
KENYA,GARISSA,DANYERE,2018,Aug/Sep,TIA,.089485801756382,15.00000000000001,2058
KENYA,WAJIR,TARBAJ,2018,Aug/Sep,TIA,.0889811888337135,68.19999999999997,9357.04
KENYA,MANDERA,ASHABITO,2018,Aug/Sep,TIA,.09454545378685,2.9,397.88
KENYA,TANA RIVER,BANGAHIRI,2018,Aug/Sep,TIA,.0799615755677223,9.499999999999998,1303.4
KENYA,ISIOLO,MERTI,2018,Aug/Sep,TIA,.0547890849411488,849.6999999999985,116578.84
KENYA,WAJIR,BUNA,2018,Aug/Sep,TIA,.0865928530693054,9.800000000000001,1344.5601
KENYA,TURKANA,TURKWEL,2018,Aug/Sep,TIA,.1351756602525711,607.9000000000007,83403.883
KENYA,TANA RIVER,KIPAO,2018,Aug/Sep,TIA,.0985873341560364,23.8,3265.3601
KENYA,ISIOLO,OLDONYIRO,2018,Aug/Sep,TIA,.0888831838965416,49.6,6805.1201
KENYA,MANDERA,RHAMU DIMTU,2018,Aug/Sep,TIA,.1035372838377953,22.7,3114.4399
KENYA,WAJIR,WAJIR-BOR,2018,Aug/Sep,TIA,.0889007896184921,15,2058
KENYA,WAJIR,HADADO,2018,Aug/Sep,TIA,.0352103225886822,90,12348
KENYA,SAMBURU,NYIRO,2018,Aug/Sep,TIA,.1229681149125099,188.7999999999999,25903.359
KENYA,MOYALE,CENTRAL MOYALE,2018,Aug/Sep,TIA,.0824156254529953,23,3155.6001
KENYA,GARISSA,BURA GARISSA,2018,Aug/Sep,TIA,.09428571164608,28.49999999999999,3910.2
KENYA,GARISSA,MODOGASHE,2018,Aug/Sep,TIA,.0618072710931301,91.60000000000004,12567.521
KENYA,TANA RIVER,MASACHE,2018,Aug/Sep,TIA,.0814285725355148,.8999999999999999,123.48
KENYA,MOYALE,URAN,2018,Aug/Sep,TIA,.0962079092860222,34,4664.8003
KENYA,MOYALE,GOLBO_KE,2018,Aug/Sep,TIA,.0969,18.2,2497.04
KENYA,WAJIR,BUTE,2018,Aug/Sep,TIA,.0807142853736877,8.5,1166.2001
KENYA,MANDERA,LAFEY,2018,Aug/Sep,TIA,.0747865661978722,37,5076.3999
KENYA,SAMBURU,WAMBA WEST,2018,Aug/Sep,TIA,.1360029280185699,14.9,2044.28
KENYA,GARISSA,DADAAB,2018,Aug/Sep,TIA,.0704205557703972,160.5,22020.6
KENYA,ISIOLO,GARBA TULLA,2018,Aug/Sep,TIA,.0872151330113411,11.7,1605.24
KENYA,MARSABIT,LAISAMIS,2018,Aug/Sep,TIA,.088651567697525,30.8,4225.7603
KENYA,GARISSA,BENANE,2018,Aug/Sep,TIA,.0734,1,137.2
KENYA,MANDERA,ELWAK,2018,Aug/Sep,TIA,.0725123435258865,8.4,1152.48
KENYA,MANDERA,TAKABA,2018,Aug/Sep,TIA,.0872903615236282,23.9,3279.0801
KENYA,MOYALE,OBBU,2018,Aug/Sep,TIA,.0899131000041962,15.2,2085.4399
KENYA,ISIOLO,CENTRAL ISIOLO,2018,Aug/Sep,TIA,.0931250005960464,.8,109.76
KENYA,TANA RIVER,GALOLE WEST,2018,Aug/Sep,TIA,.1257137209177017,57.09999999999999,7834.1201
KENYA,ISIOLO,SERICHO,2018,Aug/Sep,TIA,.0559977367520332,65.90000000000001,9041.4805
KENYA,SAMBURU,ANGABA,2018,Aug/Sep,TIA,.1049999967217445,17.5,2401
ETHIOPIA,BORANA,DUGDA DAWA,2018,Aug/Sep,OIC,.1002,33,3851.9998
ETHIOPIA,BORANA,MOYALE,2018,Aug/Sep,OIC,.0932,408,48887.996
ETHIOPIA,BORANA,GOMOLE,2018,Aug/Sep,OIC,.0952,67.30000305175781,8081.9995
ETHIOPIA,BORANA,GARACHA TULA DHAS,2018,Aug/Sep,OIC,.1027,49.29999923706055,5418
ETHIOPIA,BORANA,GAMOJI MELKA SODA,2018,Aug/Sep,OIC,.1104,60.59999847412109,7739.9995
ETHIOPIA,BORANA,GANDA QONAN BULA TELTELE,2018,Aug/Sep,OIC,.1103,31.60000038146973,3527.9998
ETHIOPIA,BORANA,GARA MEGA,2018,Aug/Sep,OIC,.1117,49.29999923706055,5849.9995
ETHIOPIA,BORANA,GARACHA DIRE,2018,Aug/Sep,OIC,.0904,187.3999938964844,22068
ETHIOPIA,BORANA,MIYO,2018,Aug/Sep,OIC,.101,1086.400024414063,124415.99
ETHIOPIA,BORANA,GOLBO DIRE,2018,Aug/Sep,OIC,.0911,12,1439.9999
ETHIOPIA,BORANA,QAQALO MOYALE,2018,Aug/Sep,OIC,.101,198.3000030517578,21654
ETHIOPIA,BORANA,MIRGA ARERO,2018,Aug/Sep,OIC,.1278,2.400000095367432,431.99997
ETHIOPIA,BORANA,GAMOJI DUGDA DAWA,2018,Aug/Sep,OIC,.0836,36.20000076293945,4644
ETHIOPIA,BORANA,MATA WAYAMA DHAS,2018,Aug/Sep,OIC,.0945,20.79999923706055,3095.9998
ETHIOPIA,BORANA,BADA YABELLO,2018,Aug/Sep,OIC,.1029,3.799999952316284,467.99997
ETHIOPIA,BORANA,MALBE YABELLO,2018,Aug/Sep,OIC,.0992,67.80000305175781,8316
KENYA,MARSABIT,DUKANA,2019,Jan/Feb,TIA,.062887117266655,11.9,1616.02
KENYA,MARSABIT,NORTH HORR,2019,Jan/Feb,TIA,.0559994280338287,29.8,4046.8401
KENYA,MARSABIT,MAIKONA,2019,Jan/Feb,TIA,.0789000019431114,5.7,774.06
KENYA,MARSABIT,TURBI,2019,Jan/Feb,TIA,.0787,11,1493.8
KENYA,MARSABIT,LOIYANGALANI,2019,Jan/Feb,TIA,.0801,6.4,869.12
KENYA,MARSABIT,KARGI,2019,Jan/Feb,TIA,.0905353203415871,4.6,624.67999
KENYA,TURKANA,LOIMA,2019,Jan/Feb,TIA,.1220476180315018,1.1,149.38
KENYA,TURKANA,TURKWEL,2019,Jan/Feb,TIA,.1351904720067978,1.5,203.70001
KENYA,ISIOLO,MERTI,2019,Jan/Feb,TIA,.0547940954566002,154.2,20940.361
KENYA,GARISSA,DANYERE,2019,Jan/Feb,TIA,.0985,3.3,448.14001
KENYA,SAMBURU,WASO,2019,Jan/Feb,TIA,.135990709066391,23.7,3218.4602
KENYA,MANDERA,RHAMU,2019,Jan/Feb,TIA,.1024254709482193,106.3,14435.54
KENYA,SAMBURU,ELBANA,2019,Jan/Feb,TIA,.1300991624593735,126,17110.801
KENYA,WAJIR,TARBAJ,2019,Jan/Feb,TIA,.0890000015497208,4,543.20001
KENYA,ISIOLO,OLDONYIRO,2019,Jan/Feb,TIA,.0889,165.7,22502.061
KENYA,GARISSA,BALAMBALA,2019,Jan/Feb,TIA,.080198846757412,25.89999999999999,3517.2202
KENYA,MANDERA,KHALALIO,2019,Jan/Feb,TIA,.0767142847180367,9.5,1290.1001
KENYA,ISIOLO,SERICHO,2019,Jan/Feb,TIA,.0559926442801952,25.2,3422.1602
KENYA,SAMBURU,WAMBA,2019,Jan/Feb,TIA,.1339845508337021,8.199999999999999,1113.5601
KENYA,MOYALE,GOLBO_KE,2019,Jan/Feb,TIA,.0969642847776413,.4,54.32
KENYA,MOYALE,URAN,2019,Jan/Feb,TIA,.0962032973766327,30.5,4141.8999
KENYA,TANA RIVER,BANGAHIRI,2019,Jan/Feb,TIA,.0799621790647507,345.6,46932.48
KENYA,WAJIR,HABASWEIN,2019,Jan/Feb,TIA,.0920004844665527,20.8,2824.6401
KENYA,SAMBURU,ANGABA,2019,Jan/Feb,TIA,.1064189150929451,223.7,30378.461
KENYA,SAMBURU,NDOTO,2019,Jan/Feb,TIA,.1309815496206284,220.8999999999999,29998.221
KENYA,MANDERA,RHAMU DIMTU,2019,Jan/Feb,TIA,.1035336926579475,14.2,1928.3601
KENYA,WAJIR,HADADO,2019,Jan/Feb,TIA,.0352107882499695,21,2851.8
KENYA,GARISSA,BENANE,2019,Jan/Feb,TIA,.0734889805316925,47.90000000000001,6504.8203
KENYA,MANDERA,ASHABITO,2019,Jan/Feb,TIA,.0968586504459381,56.40000000000001,7659.1201
KENYA,GARISSA,BURA GARISSA,2019,Jan/Feb,TIA,.1014714241027832,21.5,2919.7002
KENYA,ISIOLO,CENTRAL ISIOLO,2019,Jan/Feb,TIA,.0931055918335915,2.3,312.34
KENYA,MOYALE,OBBU,2019,Jan/Feb,TIA,.0899034589529037,46,6246.8003
KENYA,SAMBURU,NYIRO,2019,Jan/Feb,TIA,.1229993626475334,113.7,15440.461
KENYA,TANA RIVER,MASACHE,2019,Jan/Feb,TIA,.0811382383108139,271.5999999999999,36883.281
KENYA,WAJIR,BUNA,2019,Jan/Feb,TIA,.0866006910800934,16.6,2254.28
KENYA,WAJIR,ELDAS,2019,Jan/Feb,TIA,.0618839263916016,5,679
KENYA,MANDERA,LAFEY,2019,Jan/Feb,TIA,.0747857168316841,6,814.80005
KENYA,WAJIR,DIFF,2019,Jan/Feb,TIA,.0860000029206276,17,2308.6001
KENYA,GARISSA,JARAJILA,2019,Jan/Feb,TIA,.0885820984840393,41.99999999999999,5703.6001
KENYA,MARSABIT,LAISAMIS,2019,Jan/Feb,TIA,.088749997317791,.4,54.32
KENYA,ISIOLO,KINNA,2019,Jan/Feb,TIA,.0944062918424606,45.8,6219.6401
KENYA,MOYALE,CENTRAL MOYALE,2019,Jan/Feb,TIA,.0824023336172104,74.89999999999999,10171.42
KENYA,GARISSA,CENTRAL GARISSA,2019,Jan/Feb,TIA,.068515457212925,30.9,4196.2202
KENYA,GARISSA,DADAAB,2019,Jan/Feb,TIA,.0704169049859047,64.7,8786.2607
KENYA,WAJIR,WAJIR-BOR,2019,Jan/Feb,TIA,.0888839289546013,8,1086.4
KENYA,TANA RIVER,GALOLE WEST,2019,Jan/Feb,TIA,.1262390911579132,179.5,24376.102
KENYA,ISIOLO,GARBA TULLA,2019,Jan/Feb,TIA,.0872109830379486,55.7,7564.0601
KENYA,MANDERA,TAKABA,2019,Jan/Feb,TIA,.0872913897037506,68.59999999999999,9315.8799
KENYA,SAMBURU,WAMBA WEST,2019,Jan/Feb,TIA,.1360209584236145,26,3530.8
KENYA,TANA RIVER,KIPAO,2019,Jan/Feb,TIA,.1002733111381531,50.7,6885.0601
KENYA,GARISSA,MODOGASHE,2019,Jan/Feb,TIA,.0618099495768547,12.7,1724.66
ETHIOPIA,BORANA,BADA YABELLO,2019,Jan/Feb,OIC,.1029,21.89999961853027,270.60602
ETHIOPIA,BORANA,MALBE YABELLO,2019,Jan/Feb,OIC,.0992,51.40000152587891,640.08405
ETHIOPIA,BORANA,GOMOLE,2019,Jan/Feb,OIC,.0952,96.80000305175781,1058.692
ETHIOPIA,BORANA,MALBE DILLO,2019,Jan/Feb,OIC,.0846,13,129.20001
ETHIOPIA,BORANA,MIYO,2019,Jan/Feb,OIC,.101,604.9000244140625,6616.0264
ETHIOPIA,BORANA,GARACHA DIRE,2019,Jan/Feb,OIC,.0904,294.6000061035156,3005.1243
ETHIOPIA,BORANA,GOLBO DIRE,2019,Jan/Feb,OIC,.0911,34,315.58801
ETHIOPIA,BORANA,BADA HIDDI,2019,Jan/Feb,OIC,.118,5,60.180004
ETHIOPIA,BORANA,MALBE TELTELE,2019,Jan/Feb,OIC,.0836,9.800000190734863,93.976006
ETHIOPIA,BORANA,QAQALO MOYALE,2019,Jan/Feb,OIC,.101,420.6000061035156,4504.5244
ETHIOPIA,BORANA,GARACHA TULA DHAS,2019,Jan/Feb,OIC,.1027,83.09999847412109,1001.8101
ETHIOPIA,BORANA,DUGDA DAWA,2019,Jan/Feb,OIC,.1002,3,30.702002
ETHIOPIA,BORANA,GARA MEGA,2019,Jan/Feb,OIC,.1117,100.5999984741211,1311.0741
ETHIOPIA,BORANA,MOYALE,2019,Jan/Feb,OIC,.0932,1078.900024414063,11245.398
ETHIOPIA,BORANA,BADA ARERO,2019,Jan/Feb,OIC,.1265,62.90000152587891,862.92004
KENYA,TANA RIVER,GALOLE WEST,2019,Aug/Sep,TIA,.1257142871618271,2,271.60001
KENYA,ISIOLO,MERTI,2019,Aug/Sep,TIA,.0547933802008629,32.39999985694885,4399.9199
KENYA,SAMBURU,WAMBA,2019,Aug/Sep,TIA,.1340000033378601,4.5,611.10004
KENYA,MANDERA,WARGADUD,2020,Jan/Feb,TIA,.1996926069259644,5.199999928474426,691.59998
KENYA,MANDERA,RHAMU DIMTU,2020,Jan/Feb,TIA,.1933129578828812,25.10000010579824,3338.2998
KENYA,MANDERA,ELWAK,2020,Jan/Feb,TIA,.1887076050043106,16.29999995231628,2167.8999
KENYA,MANDERA,MALKAMARI,2020,Jan/Feb,TIA,.1887142807245255,5,665
KENYA,MANDERA,TAKABA,2020,Jan/Feb,TIA,.1887085735797882,8.400000035762787,1117.2
KENYA,SAMBURU,NDOTO,2020,Jan/Feb,TIA,.2750144898891449,675.7999975755811,89881.398
KENYA,SAMBURU,ELBANA,2020,Jan/Feb,TIA,.1718279272317886,138.7999999150634,18460.398
KENYA,SAMBURU,WAMBA,2020,Jan/Feb,TIA,.18857142329216,.6000000089406967,79.799995
KENYA,SAMBURU,ANGABA,2020,Jan/Feb,TIA,.1886840313673019,189.0999999716878,25150.299
KENYA,SAMBURU,NYIRO,2020,Jan/Feb,TIA,.1886689364910126,40.89999981969595,5439.6997
ETHIOPIA,BORANA,GARA MEGA,2020,Jan/Feb,OIC,.1117,96.5,8806
ETHIOPIA,BORANA,GOMOLE,2020,Jan/Feb,OIC,.0952,146.5,13230
ETHIOPIA,BORANA,GAMOJI MELKA SODA,2020,Jan/Feb,OIC,.1104,5.599999904632568,616
ETHIOPIA,BORANA,MIYO,2020,Jan/Feb,OIC,.101,562.5,49182
ETHIOPIA,BORANA,GARACHA DIRE,2020,Jan/Feb,OIC,.0904,80.30000305175781,8610
ETHIOPIA,BORANA,MALBE YABELLO,2020,Jan/Feb,OIC,.0992,31.20000076293945,2912
ETHIOPIA,BORANA,MOYALE,2020,Jan/Feb,OIC,.0932,583.0999755859375,52738
ETHIOPIA,BORANA,QAQALO MOYALE,2020,Jan/Feb,OIC,.101,195.8000030517578,16716
ETHIOPIA,BORANA,GARACHA TULA DHAS,2020,Jan/Feb,OIC,.1027,58.59999847412109,5628
ETHIOPIA,BORANA,BADA ARERO,2020,Jan/Feb,OIC,.1265,7,588
ETHIOPIA,BORANA,DUGDA DAWA,2020,Jan/Feb,OIC,.1002,7,588
ETHIOPIA,BORANA,GAMOJI DUGDA DAWA,2020,Jan/Feb,OIC,.0836,1.700000047683716,182
KENYA,GARISSA,BURA GARISSA,2020,Aug/Sep,TIA,.2000843286514282,7.800000123679638,1037.4
KENYA,GARISSA,DADAAB,2020,Aug/Sep,TIA,.186195969581604,185.1000004187226,24618.299
ETHIOPIA,BORANA,MALBE YABELLO,2020,Aug/Sep,OIC,.0992,52.59999847412109,4788
KENYA,MANDERA,ASHABITO,2020,Aug/Sep,TIA,.1997089982032776,13,1729
KENYA,WAJIR,ELDAS,2020,Aug/Sep,TIA,.1886031627655029,3.400000020861626,452.19998
ETHIOPIA,BORANA,GARA MEGA,2020,Aug/Sep,OIC,.1117,12.39999961853027,1120
KENYA,WAJIR,BUNA,2020,Aug/Sep,TIA,.1885828524827957,12.00000009685755,1596
KENYA,GARISSA,IJARA,2020,Aug/Sep,TIA,.189238503575325,18.10000003874302,2407.2998
KENYA,WAJIR,SEBULE,2020,Aug/Sep,TIA,.1886903047561646,28,3724
ETHIOPIA,BORANA,QAQALO MOYALE,2020,Aug/Sep,OIC,.101,718.4000244140625,60984
KENYA,WAJIR,WAJIR-BOR,2020,Aug/Sep,TIA,.1886890679597855,14.6000000089407,1941.7999
ETHIOPIA,BORANA,GOMOLE,2020,Aug/Sep,OIC,.0952,242.6000061035156,21252
KENYA,GARISSA,CENTRAL GARISSA,2020,Aug/Sep,TIA,.2047979682683945,86.0000002682209,11438
KENYA,MANDERA,WARGADUD,2020,Aug/Sep,TIA,.1997075974941254,25.19999980926514,3351.5999
KENYA,GARISSA,MODOGASHE,2020,Aug/Sep,TIA,.1940997540950775,26.6999998986721,3551.0999
ETHIOPIA,BORANA,GARACHA DIRE,2020,Aug/Sep,OIC,.0904,158.3999938964844,14392
KENYA,GARISSA,JARAJILA,2020,Aug/Sep,TIA,.2011232674121857,38.10000056028366,5067.2998
ETHIOPIA,BORANA,DUGDA DAWA,2020,Aug/Sep,OIC,.1002,4.199999809265137,420
KENYA,GARISSA,DANYERE,2020,Aug/Sep,TIA,.1914285719394684,6.800000086426735,904.39996
KENYA,GARISSA,BALAMBALA,2020,Aug/Sep,TIA,.2304818034172058,80.40000010281801,10693.199
ETHIOPIA,BORANA,GARACHA TULA DHAS,2020,Aug/Sep,OIC,.1027,38.40000152587891,3360
ETHIOPIA,BORANA,MOYALE,2020,Aug/Sep,OIC,.0932,1219.199951171875,110096
ETHIOPIA,BORANA,MIYO,2020,Aug/Sep,OIC,.101,678.4000244140625,59696
KENYA,WAJIR,DIFF,2020,Aug/Sep,TIA,.18857142329216,1.80000002682209,239.39999
KENYA,ISIOLO,GARBA TULLA,2020,Aug/Sep,TIA,.1887061595916748,7.100000023841858,944.29999
KENYA,ISIOLO,CENTRAL ISIOLO,2020,Aug/Sep,TIA,.1886291950941086,17.00000001490116,2261
KENYA,SAMBURU,NDOTO,2020,Aug/Sep,TIA,.1889678686857224,447.6000003963709,59530.797
KENYA,SAMBURU,ELBANA,2020,Aug/Sep,TIA,.1887071430683136,295.4000000059605,39288.199
KENYA,SAMBURU,ANGABA,2020,Aug/Sep,TIA,.1891020387411118,1008.200000092387,134090.59
KENYA,SAMBURU,WAMBA WEST,2020,Aug/Sep,TIA,.1887142807245255,1,133
KENYA,SAMBURU,WAMBA,2020,Aug/Sep,TIA,.1836734712123871,1.399999976158142,186.2
KENYA,ISIOLO,MERTI,2020,Aug/Sep,TIA,.3718694448471069,117.3000004068017,15600.899
KENYA,ISIOLO,KINNA,2020,Aug/Sep,TIA,.2275453060865402,56.39999979734421,7501.1997
