hhid,round,comment,LSID,LSID_other,s14q74,s14q70_r6,s14q70b_r6,s14q74a,s14q66_r6,s14q66a_r6,s14q66b_r6,s14q75,s14q76,s14q77,s14q78,s14q78b
14054,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14054,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14054,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14056,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14057,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14057,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14057,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14057,3,0,Money lenders,,Yes,,,,,,,2,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14057,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14057,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14057,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14058,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14058,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14060,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14060,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14060,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14060,3,0,Money lenders,,Yes,,,,,,,1,0,"Yes,BUT transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",,
14060,3,0,Family/friends,,Yes,,,,,,,3,3,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14060,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14060,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14061,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14061,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14062,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14062,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14062,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14062,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14062,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14062,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14062,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14064,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14064,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14065,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14066,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14066,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14066,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14066,3,0,Money lenders,,Yes,,,,,,,3,2,"Yes,BUT transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",,
14066,3,0,Family/friends,,Yes,,,,,,,2,1,"Yes,BUT interest rate and fee are too high",,
14066,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14066,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,5,3,"Yes,BUT this source will not give more loan",,
14067,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14067,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14067,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14067,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14067,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14067,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14067,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14068,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14068,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14068,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14068,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
14068,3,0,Family/friends,,No,,,,,,,,,,Interest rate and fee are too high,
14068,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14068,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Interest rate and fee are too high,
14069,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14069,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14071,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14073,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14075,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14075,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14075,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14075,3,0,Money lenders,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
14075,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14075,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14075,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14076,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14076,3,0,MFI/FSA,,No,,,,,,,,,,Interest rate and fee are too high,
14076,3,0,SACCO/Cooperatives,,No,,,,,,,,,,We don't need any loan,
14076,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14076,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14076,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14076,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14077,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14077,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14078,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14082,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14083,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14085,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14086,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14086,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14086,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14086,3,0,Money lenders,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14086,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14086,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14086,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14087,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14087,3,0,MFI/FSA,,No,,,,,,,,,,Other (specify),never had of micro finance institution
14087,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14087,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
14087,3,0,Family/friends,,Yes,,,,,,,3,1,"Yes,BUT this source will not give more loan",,
14087,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Other (specify),never seen ngos giving loans
14087,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14087,6,0,Bank,,Yes,Production/ investment/ operating costs,,Yes,200000,No,210000,,,,,
14087,6,0,MFI/FSA,,No,,,,,,,,,,,
14087,6,0,SACCO/Cooperatives,,No,,,,,,,,,,,
14087,6,0,Money lenders,,No,,,,,,,,,,,
14087,6,0,Family/friends,,No,,,,,,,,,,,
14087,6,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,,
14087,6,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,,
14087,6,0,Other (specify),,No,,,,,,,,,,,
14088,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14088,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14088,5,0,Bank,,No,,,,,,,,,,We don't need any loan,
14088,5,0,MFI/FSA,,No,,,,,,,,,,We don't need any loan,
14088,5,0,SACCO/Cooperatives,,Yes,,,,,,,6,3,"Yes,BUT transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",,
14088,5,0,Money lenders,,No,,,,,,,,,,We don't need any loan,
14088,5,0,Family/friends,,No,,,,,,,,,,We don't need any loan,
14088,5,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,We don't need any loan,
14088,5,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,We don't need any loan,
14089,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14089,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14090,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14090,3,0,MFI/FSA,,No,,,,,,,,,,Other (specify),NEVER HAD OF MICRO FINANCE INSTITUTIONS
14090,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14090,3,0,Money lenders,,No,,,,,,,,,,Interest rate and fee are too high,
14090,3,0,Family/friends,,Yes,,,,,,,3,1,No. We don't need any (more) loan,,
14090,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14090,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,4,3,"Yes,BUT transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",,
14090,6,0,Bank,,Yes,Production/ investment/ operating costs,,No,5000000,Yes,5200000,,,,,
14090,6,0,MFI/FSA,,No,,,,,,,,,,,
14090,6,0,SACCO/Cooperatives,,No,,,,,,,,,,,
14090,6,0,Money lenders,,Yes,Production/ investment/ operating costs,,Yes,20000,Yes,22000,,,,,
14090,6,0,Family/friends,,No,,,,,,,,,,,
14090,6,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,,
14090,6,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,,
14090,6,0,Other (specify),,No,,,,,,,,,,,
14091,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14091,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14092,3,0,Bank,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14092,3,0,MFI/FSA,,No,,,,,,,,,,Other (specify),NEVER HAD OF MICRO FINANCE
14092,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14092,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14092,3,0,Family/friends,,Yes,,,,,,,2,1,"Yes,BUT this source will not give more loan",,
14092,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Other (specify),HAVE NEVER HAD OF NGOS GIVING LOANS
14092,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,3,2,"Yes,BUT transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",,
14094,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14094,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14095,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14095,3,0,MFI/FSA,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14095,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14095,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14095,3,0,Family/friends,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14095,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14095,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14096,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14096,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,Bank,,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,MFI/FSA,,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,SACCO/Cooperatives,,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,Money lenders,,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,Family/friends,,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,CARE group saving<br> and lending (GSL),,.b,,,,,,,.b,.b,.b,.b,
14097,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,.b,,,,,,,.b,.b,.b,.b,
14098,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14098,3,0,MFI/FSA,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14098,3,0,SACCO/Cooperatives,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14098,3,0,Money lenders,,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14098,3,0,Family/friends,,Yes,,,,,,,3,2,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14098,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14098,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,Yes,,,,,,,2,2,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14099,3,0,Bank,,No,,,,,,,,,,Not qualified to apply from this source/no collateral,
14099,3,0,MFI/FSA,,No,,,,,,,,,,Interest rate and fee are too high,
14099,3,0,SACCO/Cooperatives,,No,,,,,,,,,,"Transaction costs are too high (e.g., credit institutions are too far, too much paperwork, etc.)",
14099,3,0,Money lenders,,Yes,,,,,,,1,1,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14099,3,0,Family/friends,,Yes,,,,,,,2,2,"Yes, BUT fear of not being able to repay especially if unexpected shocks occur",,
14099,3,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14099,3,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,Fear of not being able to repay especially if unexpected shocks occur,
14099,6,0,Bank,,No,,,,,,,,,,,
14099,6,0,MFI/FSA,,No,,,,,,,,,,,
14099,6,0,SACCO/Cooperatives,,No,,,,,,,,,,,
14099,6,0,Money lenders,,No,,,,,,,,,,,
14099,6,0,Family/friends,,Yes,Education costs,,Yes,1100,Yes,1250,,,,,
14099,6,0,CARE group saving<br> and lending (GSL),,No,,,,,,,,,,,
14099,6,0,"Other Informal saving <br>schemes (e.g., merry <br>go rounds)",,No,,,,,,,,,,,
14099,6,0,Other (specify),,No,,,,,,,,,,,
